payment_id,order_id,payment_method,gateway_name,payment_status,pg_metadata
PAY-4471,ORD-90429,UPI,PayU,Success,"{""bank_reference_no"": ""SBIN3729897436"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""170.103.145.113""}"
PAY-4472,ORD-90050,UPI,BillDesk,Failed,"{""bank_reference_no"": ""FAIL9472060093"", ""error_code"": ""ERR_BANK_DECLINED"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""8.154.157.28""}"
PAY-4473,ORD-90578,UPI,BillDesk,Success,"{""bank_reference_no"": ""AXIS3070177372"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""136.99.27.135""}"
PAY-4474,ORD-90396,Debit Card,BillDesk,Success,"{""bank_reference_no"": ""HDFC9252919252"", ""error_code"": null, ""processing_fee_inr"": 26.17, ""merchant_vpa"": null, ""ip_address"": ""137.223.70.250""}"
PAY-4475,ORD-90005,UPI,PayU,Success,"{""bank_reference_no"": ""SBIN6928988627"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""106.166.12.101""}"
PAY-4476,ORD-90669,UPI,PhonePe,Success,"{""bank_reference_no"": ""AXIS3065210717"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""177.101.237.171""}"
PAY-4477,ORD-90456,UPI,BillDesk,Success,"{""bank_reference_no"": ""ICIC1814436678"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""47.51.177.219""}"
PAY-4478,ORD-90386,UPI,PhonePe,Success,"{""bank_reference_no"": ""AXIS8482666187"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""195.35.196.37""}"
PAY-4479,ORD-90374,UPI,PhonePe,Success,"{""bank_reference_no"": ""YESB5600916521"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""190.93.158.45""}"
PAY-4480,ORD-90387,Net Banking,Razorpay,Success,"{""bank_reference_no"": ""AXIS1697341120"", ""error_code"": null, ""processing_fee_inr"": 22.53, ""merchant_vpa"": null, ""ip_address"": ""115.211.162.88""}"
PAY-4481,ORD-90678,COD,PhonePe,Success,"{""bank_reference_no"": ""YESB8340650878"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""62.4.90.0""}"
PAY-4482,ORD-90625,Credit Card,PhonePe,Success,"{""bank_reference_no"": ""HDFC8090588715"", ""error_code"": null, ""processing_fee_inr"": 47.29, ""merchant_vpa"": null, ""ip_address"": ""214.53.97.106""}"
PAY-4483,ORD-90252,Debit Card,PayU,Success,"{""bank_reference_no"": ""AXIS8787318635"", ""error_code"": null, ""processing_fee_inr"": 38.39, ""merchant_vpa"": null, ""ip_address"": ""60.50.191.118""}"
PAY-4484,ORD-90154,Credit Card,PayU,Success,"{""bank_reference_no"": ""SBIN7895293540"", ""error_code"": null, ""processing_fee_inr"": 46.34, ""merchant_vpa"": null, ""ip_address"": ""25.4.70.36""}"
PAY-4485,ORD-90462,UPI,PayU,Success,"{""bank_reference_no"": ""YESB1693325479"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""189.101.171.97""}"
PAY-4486,ORD-90662,UPI,Razorpay,Success,"{""bank_reference_no"": ""AXIS4869746864"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""194.204.125.143""}"
PAY-4487,ORD-90074,Credit Card,PayU,Success,"{""bank_reference_no"": ""AXIS7128366328"", ""error_code"": null, ""processing_fee_inr"": 14.38, ""merchant_vpa"": null, ""ip_address"": ""162.54.225.96""}"
PAY-4488,ORD-90425,Credit Card,BillDesk,Failed,"{""bank_reference_no"": ""FAIL8447187410"", ""error_code"": ""ERR_GATEWAY_COMMUNICATION_FAILURE"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""209.171.116.249""}"
PAY-4489,ORD-90347,Net Banking,Razorpay,Success,"{""bank_reference_no"": ""YESB5907917027"", ""error_code"": null, ""processing_fee_inr"": 2.9, ""merchant_vpa"": null, ""ip_address"": ""151.193.240.105""}"
PAY-4490,ORD-90317,COD,BillDesk,Success,"{""bank_reference_no"": ""SBIN3111935339"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""2.105.13.72""}"
PAY-4491,ORD-90269,UPI,BillDesk,Success,"{""bank_reference_no"": ""YESB2850914417"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""135.250.184.120""}"
PAY-4492,ORD-90740,UPI,PayU,Success,"{""bank_reference_no"": ""ICIC6145458987"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""42.66.142.174""}"
PAY-4493,ORD-90221,UPI,Razorpay,Success,"{""bank_reference_no"": ""AXIS1912995701"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""124.150.226.144""}"
PAY-4494,ORD-90733,UPI,PayU,Success,"{""bank_reference_no"": ""ICIC7050717297"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""172.187.212.82""}"
PAY-4495,ORD-90303,Credit Card,Razorpay,Success,"{""bank_reference_no"": ""ICIC5637747791"", ""error_code"": null, ""processing_fee_inr"": 3.96, ""merchant_vpa"": null, ""ip_address"": ""200.227.93.238""}"
PAY-4496,ORD-90735,UPI,Razorpay,Success,"{""bank_reference_no"": ""SBIN9717351872"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""165.151.230.132""}"
PAY-4497,ORD-90732,UPI,BillDesk,Success,"{""bank_reference_no"": ""HDFC1040830454"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""207.81.181.120""}"
PAY-4498,ORD-90388,UPI,Razorpay,Success,"{""bank_reference_no"": ""YESB1179784541"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""87.238.252.44""}"
PAY-4499,ORD-90514,UPI,Razorpay,Success,"{""bank_reference_no"": ""AXIS8565000642"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""113.78.65.128""}"
PAY-4500,ORD-90363,COD,BillDesk,Pending,"{""bank_reference_no"": ""PEND7890723343"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""33.205.211.33""}"
PAY-4501,ORD-90493,UPI,PhonePe,Success,"{""bank_reference_no"": ""SBIN4508331976"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""38.87.96.190""}"
PAY-4502,ORD-90661,COD,BillDesk,Failed,"{""bank_reference_no"": ""FAIL1430258498"", ""error_code"": ""ERR_BANK_DECLINED"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""171.87.86.90""}"
PAY-4503,ORD-90470,Net Banking,BillDesk,Success,"{""bank_reference_no"": ""ICIC9700231170"", ""error_code"": null, ""processing_fee_inr"": 97.71, ""merchant_vpa"": null, ""ip_address"": ""162.51.155.161""}"
PAY-4504,ORD-90414,Credit Card,PayU,Success,"{""bank_reference_no"": ""SBIN9030957760"", ""error_code"": null, ""processing_fee_inr"": 18.24, ""merchant_vpa"": null, ""ip_address"": ""94.60.179.154""}"
PAY-4505,ORD-90608,Credit Card,Razorpay,Success,"{""bank_reference_no"": ""SBIN9661361196"", ""error_code"": null, ""processing_fee_inr"": 20.65, ""merchant_vpa"": null, ""ip_address"": ""136.225.250.189""}"
PAY-4506,ORD-90417,UPI,PhonePe,Success,"{""bank_reference_no"": ""AXIS7376034192"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""191.2.243.63""}"
PAY-4507,ORD-90062,Debit Card,Razorpay,Success,"{""bank_reference_no"": ""SBIN9292914000"", ""error_code"": null, ""processing_fee_inr"": 22.11, ""merchant_vpa"": null, ""ip_address"": ""16.43.4.140""}"
PAY-4508,ORD-90484,Net Banking,Razorpay,Pending,"{""bank_reference_no"": ""PEND3167397784"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""208.155.174.10""}"
PAY-4509,ORD-90607,UPI,Razorpay,Success,"{""bank_reference_no"": ""SBIN3004903816"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""121.50.55.87""}"
PAY-4510,ORD-90481,Net Banking,Razorpay,Success,"{""bank_reference_no"": ""AXIS2034664545"", ""error_code"": null, ""processing_fee_inr"": 9.12, ""merchant_vpa"": null, ""ip_address"": ""7.98.211.100""}"
PAY-4511,ORD-90361,Debit Card,Razorpay,Success,"{""bank_reference_no"": ""HDFC4074187947"", ""error_code"": null, ""processing_fee_inr"": 7.22, ""merchant_vpa"": null, ""ip_address"": ""82.112.65.154""}"
PAY-4512,ORD-90237,COD,BillDesk,Success,"{""bank_reference_no"": ""SBIN8410598437"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""113.243.23.64""}"
PAY-4513,ORD-90739,UPI,PhonePe,Success,"{""bank_reference_no"": ""ICIC3579898495"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""90.222.107.243""}"
PAY-4514,ORD-90692,Credit Card,BillDesk,Success,"{""bank_reference_no"": ""AXIS2002305548"", ""error_code"": null, ""processing_fee_inr"": 170.59, ""merchant_vpa"": null, ""ip_address"": ""157.65.89.125""}"
PAY-4515,ORD-90318,UPI,Razorpay,Success,"{""bank_reference_no"": ""HDFC5045892188"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""95.253.51.177""}"
PAY-4516,ORD-90581,Credit Card,PayU,Success,"{""bank_reference_no"": ""SBIN9392660800"", ""error_code"": null, ""processing_fee_inr"": 16.02, ""merchant_vpa"": null, ""ip_address"": ""129.13.70.217""}"
PAY-4517,ORD-90592,UPI,Razorpay,Success,"{""bank_reference_no"": ""YESB3300397566"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""143.123.234.18""}"
PAY-4518,ORD-90206,Net Banking,BillDesk,Success,"{""bank_reference_no"": ""SBIN8607593563"", ""error_code"": null, ""processing_fee_inr"": 3.96, ""merchant_vpa"": null, ""ip_address"": ""185.82.25.161""}"
PAY-4519,ORD-90273,COD,PayU,Pending,"{""bank_reference_no"": ""PEND1954090737"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""27.74.68.220""}"
PAY-4520,ORD-90101,UPI,BillDesk,Success,"{""bank_reference_no"": ""SBIN9344648619"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""118.170.66.201""}"
PAY-4521,ORD-90370,Net Banking,BillDesk,Success,"{""bank_reference_no"": ""AXIS2217162916"", ""error_code"": null, ""processing_fee_inr"": 20.14, ""merchant_vpa"": null, ""ip_address"": ""96.175.86.94""}"
PAY-4522,ORD-90476,Net Banking,Razorpay,Success,"{""bank_reference_no"": ""YESB6669955364"", ""error_code"": null, ""processing_fee_inr"": 972.83, ""merchant_vpa"": null, ""ip_address"": ""13.197.8.114""}"
PAY-4523,ORD-90569,Credit Card,PhonePe,Success,"{""bank_reference_no"": ""YESB4559184883"", ""error_code"": null, ""processing_fee_inr"": 4.04, ""merchant_vpa"": null, ""ip_address"": ""65.77.40.64""}"
PAY-4524,ORD-90071,Debit Card,BillDesk,Success,"{""bank_reference_no"": ""HDFC2430844947"", ""error_code"": null, ""processing_fee_inr"": 0.47, ""merchant_vpa"": null, ""ip_address"": ""62.22.177.116""}"
PAY-4525,ORD-90029,UPI,PayU,Success,"{""bank_reference_no"": ""HDFC4333061009"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""88.194.169.217""}"
PAY-4526,ORD-90453,Net Banking,BillDesk,Success,"{""bank_reference_no"": ""SBIN4644358139"", ""error_code"": null, ""processing_fee_inr"": 6.75, ""merchant_vpa"": null, ""ip_address"": ""192.40.29.231""}"
PAY-4527,ORD-90336,Credit Card,PhonePe,Success,"{""bank_reference_no"": ""AXIS8206519996"", ""error_code"": null, ""processing_fee_inr"": 97.12, ""merchant_vpa"": null, ""ip_address"": ""187.109.80.32""}"
PAY-4528,ORD-90519,Debit Card,BillDesk,Success,"{""bank_reference_no"": ""HDFC6510614294"", ""error_code"": null, ""processing_fee_inr"": 9.11, ""merchant_vpa"": null, ""ip_address"": ""165.132.79.159""}"
PAY-4529,ORD-90368,UPI,BillDesk,Failed,"{""bank_reference_no"": ""FAIL6600955228"", ""error_code"": ""ERR_GATEWAY_COMMUNICATION_FAILURE"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""113.168.155.113""}"
PAY-4530,ORD-90224,UPI,PayU,Failed,"{""bank_reference_no"": ""FAIL7367038689"", ""error_code"": ""ERR_TRANSACTION_TIMEOUT"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""186.163.254.16""}"
PAY-4531,ORD-90039,UPI,PayU,Success,"{""bank_reference_no"": ""HDFC4686932034"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""86.140.17.74""}"
PAY-4532,ORD-90216,UPI,BillDesk,Pending,"{""bank_reference_no"": ""PEND1241941984"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""5.102.149.32""}"
PAY-4533,ORD-90148,UPI,BillDesk,Success,"{""bank_reference_no"": ""ICIC5059015523"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""175.183.140.53""}"
PAY-4534,ORD-90083,UPI,PhonePe,Success,"{""bank_reference_no"": ""YESB8398297717"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""192.91.234.4""}"
PAY-4535,ORD-90053,UPI,Razorpay,Success,"{""bank_reference_no"": ""ICIC6998543735"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""136.161.108.187""}"
PAY-4536,ORD-90494,UPI,PayU,Success,"{""bank_reference_no"": ""AXIS6936078258"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""93.74.159.73""}"
PAY-4537,ORD-90297,Credit Card,BillDesk,Success,"{""bank_reference_no"": ""SBIN1049832004"", ""error_code"": null, ""processing_fee_inr"": 16.61, ""merchant_vpa"": null, ""ip_address"": ""76.230.221.234""}"
PAY-4538,ORD-90426,UPI,PayU,Success,"{""bank_reference_no"": ""HDFC7354397094"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""76.196.29.29""}"
PAY-4539,ORD-90701,Credit Card,Razorpay,Success,"{""bank_reference_no"": ""YESB6072771245"", ""error_code"": null, ""processing_fee_inr"": 96.93, ""merchant_vpa"": null, ""ip_address"": ""218.25.92.101""}"
PAY-4540,ORD-90583,Credit Card,BillDesk,Failed,"{""bank_reference_no"": ""FAIL1537886416"", ""error_code"": ""ERR_INCORRECT_OTP"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""207.47.144.23""}"
PAY-4541,ORD-90288,UPI,PayU,Success,"{""bank_reference_no"": ""AXIS5379777377"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""197.228.194.232""}"
PAY-4542,ORD-90482,Credit Card,BillDesk,Success,"{""bank_reference_no"": ""HDFC4234059678"", ""error_code"": null, ""processing_fee_inr"": 34.75, ""merchant_vpa"": null, ""ip_address"": ""121.135.97.60""}"
PAY-4543,ORD-90094,Net Banking,PayU,Success,"{""bank_reference_no"": ""YESB3985929521"", ""error_code"": null, ""processing_fee_inr"": 74.32, ""merchant_vpa"": null, ""ip_address"": ""35.15.56.161""}"
PAY-4544,ORD-90498,UPI,PhonePe,Success,"{""bank_reference_no"": ""HDFC1168118608"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""218.159.32.133""}"
PAY-4545,ORD-90574,Credit Card,PayU,Success,"{""bank_reference_no"": ""HDFC7710870125"", ""error_code"": null, ""processing_fee_inr"": 28.27, ""merchant_vpa"": null, ""ip_address"": ""125.120.218.4""}"
PAY-4546,ORD-90454,UPI,Razorpay,Failed,"{""bank_reference_no"": ""FAIL3338296830"", ""error_code"": ""ERR_BANK_DECLINED"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""28.204.250.119""}"
PAY-4547,ORD-90354,COD,Razorpay,Success,"{""bank_reference_no"": ""ICIC2291067101"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""188.95.100.218""}"
PAY-4548,ORD-90715,COD,PhonePe,Success,"{""bank_reference_no"": ""YESB2910918094"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""43.244.208.48""}"
PAY-4549,ORD-90133,Credit Card,PhonePe,Failed,"{""bank_reference_no"": ""FAIL4520856549"", ""error_code"": ""ERR_TRANSACTION_TIMEOUT"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""31.235.182.44""}"
PAY-4550,ORD-90200,UPI,PayU,Success,"{""bank_reference_no"": ""SBIN3371125304"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""49.17.243.170""}"
PAY-4551,ORD-90040,Credit Card,PhonePe,Success,"{""bank_reference_no"": ""ICIC2812540682"", ""error_code"": null, ""processing_fee_inr"": 27.09, ""merchant_vpa"": null, ""ip_address"": ""166.202.192.40""}"
PAY-4552,ORD-90353,UPI,PayU,Success,"{""bank_reference_no"": ""AXIS2958796094"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""75.140.153.89""}"
PAY-4553,ORD-90451,COD,BillDesk,Success,"{""bank_reference_no"": ""ICIC3301691543"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""6.145.215.76""}"
PAY-4554,ORD-90222,UPI,PhonePe,Success,"{""bank_reference_no"": ""ICIC8363485082"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""84.252.163.196""}"
PAY-4555,ORD-90504,Credit Card,PayU,Success,"{""bank_reference_no"": ""AXIS4528606855"", ""error_code"": null, ""processing_fee_inr"": 6.74, ""merchant_vpa"": null, ""ip_address"": ""147.157.160.206""}"
PAY-4556,ORD-90159,Debit Card,BillDesk,Success,"{""bank_reference_no"": ""HDFC2062994474"", ""error_code"": null, ""processing_fee_inr"": 27.77, ""merchant_vpa"": null, ""ip_address"": ""29.162.190.45""}"
PAY-4557,ORD-90225,Credit Card,BillDesk,Failed,"{""bank_reference_no"": ""FAIL3749541399"", ""error_code"": ""ERR_INCORRECT_OTP"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""111.26.63.173""}"
PAY-4558,ORD-90446,COD,PhonePe,Failed,"{""bank_reference_no"": ""FAIL4427802090"", ""error_code"": ""ERR_INCORRECT_OTP"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": null, ""ip_address"": ""34.181.242.104""}"
PAY-4559,ORD-90215,UPI,BillDesk,Success,"{""bank_reference_no"": ""ICIC4975575744"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""187.72.42.118""}"
PAY-4560,ORD-90573,UPI,PhonePe,Success,"{""bank_reference_no"": ""YESB3102895903"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""155.214.16.176""}"
PAY-4561,ORD-90682,Credit Card,PhonePe,Success,"{""bank_reference_no"": ""YESB1206000737"", ""error_code"": null, ""processing_fee_inr"": 12.79, ""merchant_vpa"": null, ""ip_address"": ""124.58.188.18""}"
PAY-4562,ORD-90077,Debit Card,PayU,Success,"{""bank_reference_no"": ""SBIN7024341290"", ""error_code"": null, ""processing_fee_inr"": 9.97, ""merchant_vpa"": null, ""ip_address"": ""89.255.89.49""}"
PAY-4563,ORD-90586,UPI,PayU,Success,"{""bank_reference_no"": ""ICIC5907730882"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""42.61.56.243""}"
PAY-4564,ORD-90311,Credit Card,PhonePe,Success,"{""bank_reference_no"": ""HDFC4339458019"", ""error_code"": null, ""processing_fee_inr"": 75.29, ""merchant_vpa"": null, ""ip_address"": ""200.146.52.199""}"
PAY-4565,ORD-90255,UPI,BillDesk,Success,"{""bank_reference_no"": ""ICIC6526848362"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""168.224.88.48""}"
PAY-4566,ORD-90728,COD,PayU,Success,"{""bank_reference_no"": ""SBIN6607773451"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""68.77.141.41""}"
PAY-4567,ORD-90697,Debit Card,Razorpay,Success,"{""bank_reference_no"": ""HDFC9919329410"", ""error_code"": null, ""processing_fee_inr"": 20.77, ""merchant_vpa"": null, ""ip_address"": ""117.220.123.62""}"
PAY-4568,ORD-90107,UPI,Razorpay,Success,"{""bank_reference_no"": ""HDFC8487886592"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""34.18.153.224""}"
PAY-4569,ORD-90598,Credit Card,BillDesk,Success,"{""bank_reference_no"": ""HDFC4138750794"", ""error_code"": null, ""processing_fee_inr"": 9.98, ""merchant_vpa"": null, ""ip_address"": ""156.203.136.5""}"
PAY-4570,ORD-90448,Credit Card,Razorpay,Success,"{""bank_reference_no"": ""AXIS9649635759"", ""error_code"": null, ""processing_fee_inr"": 56.95, ""merchant_vpa"": null, ""ip_address"": ""201.124.241.19""}"
PAY-4571,ORD-90243,Net Banking,Razorpay,Success,"{""bank_reference_no"": ""AXIS8514766634"", ""error_code"": null, ""processing_fee_inr"": 14.26, ""merchant_vpa"": null, ""ip_address"": ""18.117.216.110""}"
PAY-4572,ORD-90643,Debit Card,Razorpay,Success,"{""bank_reference_no"": ""YESB4881785530"", ""error_code"": null, ""processing_fee_inr"": 15.6, ""merchant_vpa"": null, ""ip_address"": ""151.124.27.163""}"
PAY-4573,ORD-90743,UPI,PayU,Success,"{""bank_reference_no"": ""YESB5513609342"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""49.214.13.158""}"
PAY-4574,ORD-90616,Credit Card,PayU,Success,"{""bank_reference_no"": ""SBIN5164951786"", ""error_code"": null, ""processing_fee_inr"": 2.57, ""merchant_vpa"": null, ""ip_address"": ""113.208.175.127""}"
PAY-4575,ORD-90606,Credit Card,Razorpay,Success,"{""bank_reference_no"": ""SBIN6579926978"", ""error_code"": null, ""processing_fee_inr"": 26.69, ""merchant_vpa"": null, ""ip_address"": ""75.232.54.16""}"
PAY-4576,ORD-90503,UPI,BillDesk,Success,"{""bank_reference_no"": ""ICIC9259464192"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""28.98.51.89""}"
PAY-4577,ORD-90355,COD,Razorpay,Success,"{""bank_reference_no"": ""AXIS8938610457"", ""error_code"": null, ""processing_fee_inr"": 25.0, ""merchant_vpa"": null, ""ip_address"": ""211.196.178.183""}"
PAY-4578,ORD-90564,UPI,Razorpay,Success,"{""bank_reference_no"": ""YESB7272172156"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""122.21.18.205""}"
PAY-4579,ORD-90330,UPI,Razorpay,Success,"{""bank_reference_no"": ""HDFC4102828641"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""141.187.133.144""}"
PAY-4580,ORD-90521,UPI,Razorpay,Success,"{""bank_reference_no"": ""HDFC7145255596"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""198.201.27.144""}"
PAY-4581,ORD-90500,UPI,PayU,Success,"{""bank_reference_no"": ""AXIS3093419287"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""159.111.210.240""}"
PAY-4582,ORD-90205,UPI,PhonePe,Success,"{""bank_reference_no"": ""ICIC7316602744"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""102.138.252.99""}"
PAY-4583,ORD-90109,UPI,PhonePe,Success,"{""bank_reference_no"": ""AXIS4831941431"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""169.115.185.17""}"
PAY-4584,ORD-90655,Credit Card,PhonePe,Success,"{""bank_reference_no"": ""HDFC9544275861"", ""error_code"": null, ""processing_fee_inr"": 35.39, ""merchant_vpa"": null, ""ip_address"": ""111.31.44.232""}"
PAY-4585,ORD-90700,UPI,PayU,Success,"{""bank_reference_no"": ""SBIN8503699096"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""198.209.208.129""}"
PAY-4586,ORD-90367,UPI,PayU,Failed,"{""bank_reference_no"": ""FAIL2223635199"", ""error_code"": ""ERR_TRANSACTION_TIMEOUT"", ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""132.39.246.59""}"
PAY-4587,ORD-90048,UPI,PhonePe,Success,"{""bank_reference_no"": ""HDFC2141600678"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""6.82.169.117""}"
PAY-4588,ORD-90559,UPI,BillDesk,Success,"{""bank_reference_no"": ""ICIC9082125721"", ""error_code"": null, ""processing_fee_inr"": 0.0, ""merchant_vpa"": ""flipmyntra@icici"", ""ip_address"": ""213.10.72.112""}"
